,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
20051,1636148068921376768,Gaia DR3 605064895192901120,605064895192901120,740848052,2016.0,133.51308034233074,0.022254951,12.564563472676355,0.0102969175,1.1208406709370828,0.028357096,39.525932,11.448057,-11.048388540212436,0.026490498,-2.998520125514087,0.019984951,-0.3131629,-0.42587864,-0.14917059,0.14227204,0.21233976,0.0736777,0.06410667,0.39772955,-0.34871736,-0.30253467,498,9,496,2,-0.2356021,496.49875,0.0,0.0,31,False,1.5381825,,,,,,,,57,17,0.040117424,60,9,0,0.023211984,17.693752,0,0,0.99181396,,,,,,,,,False,511,26590.575325374906,4.772741,5571.343,14.625547,55,13831.534485403126,14.061495,983.6461,14.986366,53,18193.81133244034,15.865609,1146.7452,14.098086,1.2043871,0,3,0,0,0,0.8882799,0.36081886,0.52746105,34.954487,8.409879,2,31,6,13,5.292062,,,871.13074,,5500.0,4.5,0.0,222,,,,13.982649,0.05667225,29,,NOT_AVAILABLE,215.2034478754103,32.825684510364006,132.39988360642516,-4.702235884388172,False,False,0,True,True,False,False,False,True,True,False,1.03416895e-13,5.165623e-13,0.9998619,5582.8745,5570.512,5601.0605,4.46,4.4497,4.4692,-0.2638,-0.2768,-0.2476,770.1659,758.656,784.4368,0.0458,0.0392,0.0547,0.0378,0.0323,0.0453,0.0202,0.0172,0.0242,PHOENIX,0.994706390033241
21010,1636148068921376768,Gaia DR3 598591692283221248,598591692283221248,498949412,2016.0,132.8870003538388,0.013371595,10.791274919218639,0.008178082,1.1225814372236982,0.016978959,66.116035,10.750895,-10.448185748774002,0.017480494,-2.5332078982665562,0.012528044,-0.40839195,-0.22687589,-0.31302214,0.088466756,0.1456898,0.11422042,-0.27383843,0.42366508,-0.23364209,-0.2669014,549,0,547,2,-0.4083517,531.59753,0.0,0.0,31,True,1.5685247,,,,,,,,63,19,0.0261318,65,26,0,0.040850565,127.29553,0,0,0.9870105,0.027630243,0.568394,0.16258976,0.1869368,122.63757,19.352507,42.728184,-39.802155,False,559,57174.92823420272,8.950587,6387.841,13.794353,62,31387.703753923444,16.217407,1935.4329,14.096643,60,36838.72431874153,17.10142,2154.1326,13.332134,1.1932927,0,0,0,0,0,0.7645092,0.30229092,0.46221828,34.38241,3.0336409,2,27,2,16,9.52837,,,933.66846,,6000.0,4.0,0.0,222,,,,13.159213,0.04054806,25,,NOT_AVAILABLE,216.8005887113506,31.524486515618086,132.29489927054303,-6.575607435639191,False,False,0,True,True,False,False,False,True,True,False,1.0478935e-13,5.2341757e-13,0.99972606,5890.4375,5874.13,5913.117,4.2576,4.231,4.286,-0.2955,-0.3096,-0.2768,784.2219,761.7489,805.1758,0.051,0.0417,0.0637,0.0432,0.0353,0.054,0.0233,0.019,0.0291,MARCS,1.01936501035576
22117,1636148068921376768,Gaia DR3 608134525499340032,608134525499340032,74193098,2016.0,132.86977053508875,0.01195935,12.85768673146993,0.006461468,1.1671015700192455,0.016012354,72.88757,11.413654,-10.992998049166566,0.01603482,-3.070097253445741,0.010528,-0.29146102,-0.044336986,-0.19300616,0.114012346,0.19999813,0.18717964,-0.19653092,0.49269477,-0.3757528,-0.28669092,405,387,402,3,-4.464072,438.40466,0.007727684,0.07621504,31,True,1.5817766,,,,,,,,46,17,0.023899218,49,10,0,0.09934518,14.165477,0,0,0.8450418,,,,,,,,,False,424,161813.02840699843,29.470901,5490.6035,12.664833,48,90995.52048533657,51.04632,1782.6068,12.940992,45,101231.2684585008,35.39983,2859.654,12.234609,1.1879562,0,0,0,0,0,0.7063837,0.2761593,0.43022442,34.69733,1.4419665,2,21,1,12,20.304834,,,885.0097,,6000.0,4.5,-0.25,111,,,,12.040049,0.016054165,20,,NOT_AVAILABLE,214.5803264866661,32.373842993025555,131.7138837455291,-4.5916736225240005,False,False,0,True,True,False,False,False,False,True,False,1.05447355e-13,5.267042e-13,0.9996609,,,,,,,,,,,,,,,,,,,,,,,1.04787040399768
22687,1636148068921376768,Gaia DR3 604664909183072000,604664909183072000,1289687469,2016.0,133.86440236274726,0.013750579,11.434907055646143,0.0075912764,1.1542324104117663,0.017618444,65.51273,11.522781,-11.148190655093064,0.019026536,-2.9141625418706956,0.013868794,-0.43442407,-0.23343197,-0.31608444,-0.029047444,0.24238601,0.10509779,-0.17701241,0.38468358,-0.16070442,-0.37530792,687,0,687,0,1.0865053,729.1084,0.0,0.0,31,True,1.5639579,,,,,,,,78,19,0.028722145,83,37,0,0.021230886,159.25127,0,0,1.0290691,0.10607688,0.63065636,0.35239327,0.05932412,101.47584,18.745691,43.850742,44.5748,False,685,51047.57345912527,7.413838,6885.445,13.917429,80,27779.150364834397,13.212981,2102.4136,14.229245,80,33196.201671137285,15.916002,2085.7124,13.445174,1.1944809,0,10,0,9,0,0.78407097,0.31181622,0.47225475,31.489584,2.9142106,2,43,4,17,9.447609,,,933.91956,,5750.0,4.0,0.0,222,,,,13.321181,0.04664622,39,,NOT_AVAILABLE,216.5944746433676,32.666233886599045,133.04451532053446,-5.693236504216884,False,False,0,True,True,False,False,False,False,True,False,1.0508702e-13,5.249044e-13,0.99969655,,,,,,,,,,,,,,,,,,,,,,,1.0620365203931061
24041,1636148068921376768,Gaia DR3 604850795367637248,604850795367637248,1471422146,2016.0,133.9086159039632,0.017968224,12.166015060615635,0.009426699,1.1875923839258675,0.024738537,48.005764,11.693446,-11.279385225340015,0.025182722,-3.0841771800285276,0.015917413,-0.42098042,-0.14149657,-0.29498485,-0.050678935,0.23708132,0.10578783,-0.15857656,0.45941627,-0.27421993,-0.2728014,601,0,600,1,0.7676171,634.2668,0.0,0.0,31,False,1.5484118,,,,,,,,70,19,0.037209246,73,29,0,0.026784698,149.79433,0,0,1.0217701,0.10898716,0.6548521,0.3235704,0.054868482,106.27531,16.480053,47.25549,27.00716,False,602,32631.155299301787,5.31876,6135.106,14.403286,70,17285.66370152529,13.463216,1283.9178,14.744327,68,21929.120881993582,12.098994,1812.4747,13.895343,1.201759,0,2,0,0,0,0.84898376,0.3410406,0.50794315,31.014437,6.038304,2,18,2,10,5.8278794,,,871.0283,,5500.0,3.5,0.0,111,,,,13.670955,0.04757751,17,,NOT_AVAILABLE,215.82621956349834,33.012278256748985,132.88291669589188,-4.9787408506283946,False,False,0,True,True,False,False,False,True,True,False,1.03416895e-13,5.165622e-13,0.9998619,5622.864,5603.152,5657.9185,4.4278,4.4044,4.4451,-0.1715,-0.1929,-0.1318,757.5515,743.0632,791.5764,0.0435,0.0303,0.0657,0.0362,0.0252,0.0548,0.0194,0.0135,0.0294,MARCS,1.0950128461789217
24867,1636148068921376768,Gaia DR3 605136324793633280,605136324793633280,725412039,2016.0,133.5761575471168,0.020815542,12.672141848562639,0.010067732,1.1295664837858013,0.025927255,43.56676,11.60306,-11.188145125958822,0.025919711,-3.075128557101147,0.018223355,-0.2841585,-0.18800947,-0.22438069,0.011860542,0.26591045,0.09560817,-0.01338322,0.34914735,-0.2663197,-0.21752435,475,0,470,5,10.139803,851.85144,0.11635638,10.403649,31,False,1.5653483,,,,,,,,54,17,0.037834678,57,11,0,0.042795066,10.940583,0,0,1.349501,0.4378888,0.64878505,0.38835233,0.30134255,-179.07979,8.440907,-58.233,-7.2958713,True,497,59001.68196640579,10.159635,5807.461,13.760206,52,32245.193407917468,18.024277,1788.9868,14.06738,53,38294.34296060911,19.501865,1963.6246,13.290059,1.1955513,0,3,0,2,0,0.77732086,0.30717373,0.47014713,31.95027,2.9790947,2,28,7,12,10.144142,,,871.2789,,5750.0,4.5,-0.5,101,,,,13.06792,0.043200042,21,,NOT_AVAILABLE,215.11688654374436,32.92606831385504,132.42958515565437,-4.581879916965866,False,False,0,True,True,False,False,False,False,True,False,1.0366049e-13,5.177789e-13,0.9998378,5872.308,5820.1357,5920.689,4.0722,4.0122,4.114,-0.4058,-0.5143,-0.362,952.7456,922.7885,999.7541,0.0257,0.0085,0.046,0.0217,0.0072,0.0388,0.0117,0.0038,0.0209,PHOENIX,1.1166373790165218
25183,1636148068921376768,Gaia DR3 608068623521152384,608068623521152384,769423764,2016.0,132.07187393741197,0.0199347,12.637172292854492,0.011304291,1.1613583757205355,0.02327797,49.890877,11.407659,-11.012010615878815,0.024886584,-2.9783042534453665,0.018995116,-0.23598439,-0.102094,0.051993016,0.08351162,0.11188668,0.069359586,-0.026672373,0.2973795,-0.14253819,-0.1800308,381,0,379,2,0.61205584,399.5095,0.033714674,0.4802384,31,False,1.546198,,,,,,,,44,19,0.03556387,46,9,0,0.026224859,13.711236,0,0,1.0215645,0.2694968,0.53336227,0.18667535,0.24204427,-164.37483,10.246333,-48.443604,-22.137579,False,395,30312.92046372081,5.9700484,5077.5,14.483297,43,16040.654116108888,19.485147,823.2247,14.825487,43,20454.059874717368,19.801838,1032.9375,13.970946,1.2039326,0,1,0,1,0,0.8545408,0.3421898,0.51235104,41.273575,8.65425,2,16,2,12,4.808728,,,885.00934,,5500.0,3.5,0.0,111,,,,13.783854,0.077841945,16,,NOT_AVAILABLE,214.44139458721227,31.573606579811432,131.02145719965048,-5.013782861851519,False,False,0,True,True,False,False,False,True,True,False,1.0432625e-13,5.2110437e-13,0.9997719,5610.2437,5594.263,5646.4937,4.4277,4.4083,4.4445,-0.1688,-0.1872,-0.1237,779.9285,765.5177,814.6163,0.0513,0.0413,0.0728,0.0427,0.0344,0.0607,0.0229,0.0184,0.0325,MARCS,1.1236360807442571
25390,1636148068921376768,Gaia DR3 601991343580918528,601991343580918528,902321197,2016.0,131.7315527077411,0.013559576,12.085932536968288,0.007569894,1.1249785962275534,0.015562167,72.28932,11.118817,-10.704993824290526,0.016579334,-3.005197405644135,0.012499208,-0.27262294,-0.18313663,-0.33068404,0.10304432,0.100096405,0.09997509,-0.19436625,0.29834223,-0.33572647,-0.16257164,398,0,398,0,-0.40440813,386.5828,0.0,0.0,31,True,1.5809503,,,,,,,,45,19,0.024315234,49,11,0,0.036860593,14.338192,0,0,0.984766,0.28107703,0.5265694,0.20841846,0.25749198,-159.24022,10.739451,-44.802406,-19.949286,False,423,87355.92684237324,14.151781,6172.7866,13.334136,46,49038.331932020716,30.005856,1634.2921,13.612203,45,54972.22840779006,23.078003,2382.0186,12.897537,1.1906526,0,0,0,1,0,0.7146654,0.27806664,0.43659878,31.094479,2.7242515,2,21,1,13,12.1799555,,,870.95355,,6250.0,4.0,0.0,222,,,,12.6446495,0.06197063,20,,NOT_AVAILABLE,214.8682569419931,31.04316515501526,130.84740194982226,-5.633735042516287,False,False,0,True,True,False,False,False,True,True,False,1.0493143e-13,5.241272e-13,0.999712,6003.6216,5992.3965,6018.5503,4.1926,4.1805,4.2011,-0.2772,-0.2902,-0.2607,848.9976,836.9484,868.1592,0.0117,0.0044,0.0214,0.0099,0.0038,0.0182,0.0054,0.002,0.0098,MARCS,1.1284776970459791
26023,1636148068921376768,Gaia DR3 604612549237529600,604612549237529600,188011013,2016.0,133.69201553103994,0.015389023,11.018895035216703,0.00797963,1.0973473221218049,0.022130465,49.585373,11.496745,-11.121554488020793,0.023160335,-2.9131043704947315,0.014676942,-0.38559464,-0.04760441,-0.28040716,-0.06714563,0.28345847,0.10899654,-0.2006066,0.3863028,-0.3544611,-0.26013473,706,0,702,4,-3.0432932,597.3708,0.0,0.0,31,False,1.5555345,,,,,,,,82,18,0.033780105,84,34,0,0.025361165,158.8123,0,0,0.91914225,0.15498044,0.666987,0.4153174,0.05873889,107.511795,16.39099,46.441116,25.10279,True,711,40465.947999769756,6.121194,6610.7935,14.169642,78,21741.49120321135,13.01475,1670.5271,14.495319,78,26749.568889197704,13.216236,2023.9929,13.679604,1.1983176,0,5,0,1,0,0.8157158,0.32567692,0.49003887,33.94093,3.0226567,2,45,5,15,9.192309,,,933.91907,,5750.0,4.5,0.0,111,,,,13.45294,0.05204013,43,,NOT_AVAILABLE,216.9558808662779,32.33645699754195,132.99687860936925,-6.139791632580625,False,False,0,True,True,False,False,False,True,True,False,1.03717565e-13,5.1806405e-13,0.99983215,5695.471,5684.307,5717.196,4.3877,4.3711,4.3988,-0.2257,-0.2381,-0.201,735.8174,723.383,759.2469,0.03,0.0229,0.0439,0.0251,0.0191,0.0368,0.0135,0.0103,0.0198,MARCS,1.1432573548602387
26172,1636148068921376768,Gaia DR3 608150880734809088,608150880734809088,1046686126,2016.0,132.7209431672501,0.016191958,12.949595765223863,0.008253364,1.155716513616213,0.018969048,60.926437,11.16212,-10.786340931347947,0.020699175,-2.8718936326756643,0.014535721,-0.20929351,-0.13204658,-0.13342251,0.15059684,0.123776495,0.12568241,-0.112040445,0.29471964,-0.2883437,-0.18029302,394,0,393,1,0.13864619,393.82635,0.0,2.0405598e-15,31,True,1.5702097,,,,,,,,46,19,0.029630337,48,9,0,0.030175503,6.4608393,0,0,1.0041208,0.31538844,0.5900276,0.2519384,0.24090995,-166.45547,6.939382,-49.20281,-15.152778,False,399,57828.528096495334,11.186317,5169.5767,13.782012,44,31850.979495602805,20.096073,1584.9355,14.080735,43,37172.116053721584,21.359964,1740.2705,13.322352,1.193582,0,0,0,0,0,0.7583828,0.29872322,0.45965958,34.033783,2.6540365,2,24,4,15,9.258161,,,885.1859,,6000.0,4.5,0.0,222,,,,13.055361,0.045607742,21,,NOT_AVAILABLE,214.41090489081012,32.27899356098256,131.5488065214106,-4.542535253698,False,False,0,True,True,False,False,False,False,True,False,1.0565753e-13,5.2775406e-13,0.9996401,,,,,,,,,,,,,,,,,,,,,,,1.1465525044492908
28269,1636148068921376768,Gaia DR3 602049342819274240,602049342819274240,704202885,2016.0,131.7138429056704,0.014683337,12.2490034262222,0.0081180595,1.128919403059747,0.017538834,64.366844,11.06894,-10.710674831578126,0.018795166,-2.7933654854948546,0.013871593,-0.2212879,-0.004801683,-0.17766109,0.033433784,0.12122211,0.0845642,-0.10273087,0.3511655,-0.28090268,-0.22731313,389,389,387,2,1.9226787,714.44165,0.08362422,8.904853,31,True,1.6175706,,,,,,,,44,19,0.027371556,48,10,0,0.04300402,14.589943,0,0,1.0694679,,,,,,,,,False,413,183047.6445178611,40.22394,4550.714,12.530956,45,109445.92498923611,43.10206,2539.2273,12.740543,44,106054.48570166747,41.03483,2584.4993,12.1840725,1.1772914,0,0,0,0,0,0.5564709,0.2095871,0.34688377,34.50503,2.1972923,2,22,1,13,21.223768,,,902.8611,,6750.0,4.0,0.0,222,,,,12.012592,0.026282268,21,21.110518,NOT_AVAILABLE,214.68663408182437,31.095033712500406,130.78705611849514,-5.481142922083123,False,False,0,True,True,True,False,False,False,True,False,1.0819808e-13,5.4044394e-13,0.9993886,,,,,,,,,,,,,,,,,,,,,,,1.1947868757227569
29826,1636148068921376768,Gaia DR3 598762700700957184,598762700700957184,334934352,2016.0,131.9308231343849,0.017744504,10.970566343258882,0.009934569,1.1390380439995589,0.020622475,55.232845,11.12612,-10.784382521324329,0.023627352,-2.7363535195539246,0.018454252,-0.29394463,-0.31228334,0.08380303,0.04721433,0.09280627,-0.01148811,0.025904514,-0.013170097,-0.15398587,-0.24357672,379,0,377,2,-1.1097319,346.44803,0.0,0.0,31,True,1.5454865,,,,,,,,43,17,0.033918988,44,8,0,0.045773637,15.725241,0,0,0.9587087,0.40256086,0.5269643,0.21398684,0.22159986,-160.20204,13.124892,-46.932747,-23.800571,False,376,41014.68732272937,6.7274227,6096.642,14.155019,40,21598.340471417116,17.550377,1230.6482,14.502491,40,27768.812038735112,24.92324,1114.1735,13.639002,1.2036457,0,1,0,1,0,0.86348915,0.3474722,0.51601696,47.53586,7.322463,2,15,0,10,5.478475,,,832.946,,6000.0,4.5,0.0,222,,,,13.38963,0.09126538,17,,NOT_AVAILABLE,216.14335375104403,30.751572521054964,131.3359976162085,-6.6565642016640005,False,False,0,True,True,False,False,False,False,True,False,1.02786527e-13,5.134136e-13,0.9999243,5872.827,5864.5503,5885.3887,4.2993,4.2839,4.3138,-0.3952,-0.4034,-0.3868,796.7877,782.268,812.4693,0.2139,0.2087,0.2201,0.1794,0.1749,0.1845,0.0965,0.0941,0.0993,PHOENIX,1.2314893411683843
30808,1636148068921376768,Gaia DR3 604647802329113600,604647802329113600,1263788777,2016.0,134.02894979305182,0.016209211,11.325576745190775,0.008136843,1.118926613136931,0.022547962,49.62429,11.627371,-11.236547526138482,0.023493629,-2.9892741482189935,0.01566302,-0.39847964,0.07148195,-0.15024433,-0.26160023,0.2636864,-0.07524317,-0.009173404,0.18806183,-0.25787565,-0.29395062,599,0,597,2,-0.6264815,575.89905,0.0,0.0,31,True,1.5585757,,,,,,,,68,16,0.0337379,70,28,0,0.02536061,172.59811,0,0,0.981289,0.17844528,0.6955539,0.4194347,0.122282356,91.4799,17.567905,45.691708,24.449715,False,609,49887.924662246754,7.7255154,6457.5527,13.942378,64,26949.29014203926,17.57864,1533.0703,14.262174,63,32906.81422624327,14.272729,2305.5728,13.45468,1.1998115,0,0,0,0,0,0.8074932,0.3197956,0.4876976,25.171255,4.205267,2,26,18,12,8.945938,,,870.7773,,6000.0,4.0,0.0,222,,,,13.202711,0.048458163,8,,NOT_AVAILABLE,216.79339273621142,32.766058453747824,133.23075572019002,-5.753521165535906,False,False,0,True,True,False,False,False,True,True,False,1.0377799e-13,5.1836584e-13,0.9998262,5787.287,5781.355,5793.126,4.3169,4.3033,4.3315,-0.2902,-0.2985,-0.2824,732.9577,718.9564,747.7201,0.0766,0.0726,0.0803,0.0645,0.0611,0.0676,0.0347,0.0329,0.0364,MARCS,1.2524648599187733
32437,1636148068921376768,Gaia DR3 598592997953383424,598592997953383424,194737607,2016.0,133.23042263774548,0.013983314,10.57805331800318,0.0074894708,1.1417209606862144,0.017541295,65.08761,11.040961,-10.755724428664154,0.019296478,-2.4934341218917417,0.013698816,-0.4052035,-0.17329603,-0.31866986,-0.18500163,0.22873296,-0.0063235494,-0.11377712,0.23225541,0.027972024,-0.27136543,632,0,630,2,1.0537133,665.4725,0.0,0.0,31,True,1.5697846,,,,,,,,72,17,0.027998306,76,35,0,0.016904399,168.75034,0,0,1.0294125,0.16244969,0.66138434,0.39209804,0.15602943,76.3018,19.241053,42.264114,36.706146,False,600,66916.2832049388,10.0131855,6682.817,13.623537,72,36823.920989976206,18.723778,1966.6929,13.923217,73,42978.169844223674,22.639906,1898.3369,13.164776,1.1925662,0,0,0,2,0,0.758441,0.29967976,0.45876122,37.52583,2.8350556,2,39,5,14,11.9658985,,,870.45215,,6000.0,4.5,-0.25,101,,,,12.913158,0.043388072,34,,NOT_AVAILABLE,217.19677132543947,31.737933139616736,132.68038549221436,-6.688437362813991,False,False,0,True,True,False,False,False,True,True,False,1.0432625e-13,5.2110437e-13,0.9997719,5871.9053,5860.1606,5886.035,4.1906,4.1726,4.2336,-0.3097,-0.3217,-0.2973,783.0264,748.1256,798.2216,0.0282,0.0212,0.0362,0.0239,0.018,0.0307,0.0129,0.0097,0.0165,MARCS,1.2872199729986762
32689,1636148068921376768,Gaia DR3 608111298316195840,608111298316195840,987586533,2016.0,132.09618436277495,0.01224714,12.872408673332073,0.007256988,1.124020764381345,0.014332815,78.42289,11.184331,-10.80572768459215,0.015122708,-2.8853970872425196,0.013012078,-0.38336182,-0.29748937,-0.22437976,0.14846157,0.18005028,0.14568482,-0.12683259,0.28168726,-0.13496345,-0.41119814,411,411,411,0,-0.043264996,598.50684,0.045668423,2.7286289,31,True,1.5133785,,,,,,,,47,18,0.023827093,48,10,0,0.020694707,7.943596,0,0,0.9976616,,,,,,,,,False,415,178561.31628924937,54.20442,3294.2207,12.5578985,47,88070.53218573074,112.839554,780.49347,12.976465,46,128379.3708987969,96.531296,1329.9249,11.976658,1.2121881,0,0,0,0,0,0.99980736,0.4185667,0.58124065,34.962894,0.6699974,1,26,4,15,28.262047,-1.3097919,0.778767,902.93604,12.9146385,5500.0,4.0,0.0,222,,,,11.750093,0.016371917,22,29.227648,VARIABLE,214.20076583076505,31.691603663713916,130.98121282408744,-4.78077955805565,False,False,0,True,True,True,True,False,False,True,False,1.02881774e-13,5.1388933e-13,0.9999149,,,,,,,,,,,,,,,,,,,,,,,1.2926696427615996
34830,1636148068921376768,Gaia DR3 605161063805243008,605161063805243008,1378624488,2016.0,133.4475407053459,0.014003291,13.014273502535957,0.0065371064,1.179098183757174,0.016387504,71.95106,11.540732,-11.116254342480905,0.016531955,-3.101191958920939,0.0127976155,-0.2528576,-0.38334963,-0.18543027,0.1902623,0.19770868,0.109691195,-0.00753851,0.27728516,-0.34603074,-0.17571302,501,9,500,1,3.265601,617.2028,0.0249014,0.66372883,31,False,1.5773228,,,,,,,,57,18,0.024137972,59,10,0,0.05437536,14.194996,0,0,1.1048665,,,,,,,,,False,504,92744.78286822101,13.97644,6635.7944,13.269143,54,51779.066917852244,27.115217,1909.5944,13.553157,52,58761.10673690517,32.90344,1785.8652,12.8251705,1.1918749,0,0,0,0,0,0.72798634,0.28401375,0.4439726,32.469994,2.0828352,2,31,6,14,14.655861,,,902.51135,,6000.0,4.5,-0.25,101,,,,12.66446,0.051209588,26,,NOT_AVAILABLE,214.68378613429965,32.951789636152895,132.21438408890123,-4.287355838831218,False,False,0,True,True,False,False,False,True,True,False,1.0508702e-13,5.249044e-13,0.99969655,5957.0415,5943.547,5970.6187,4.1868,4.1483,4.1976,-0.2976,-0.312,-0.2828,819.2153,804.301,878.3212,0.0143,0.0063,0.0227,0.0121,0.0053,0.0193,0.0065,0.0028,0.0104,MARCS,1.3382175395814533
34909,1636148068921376768,Gaia DR3 605096776734766208,605096776734766208,1041233911,2016.0,133.8246859003739,0.0137097845,12.752612106134478,0.006494823,1.1526422420684415,0.017503137,65.85347,11.604585,-11.207037608998355,0.017427072,-3.0114287537447115,0.011742386,-0.2751695,-0.3725347,-0.20973645,0.30334124,0.2005268,0.20853837,-0.12149298,0.48631093,-0.40750098,-0.25728568,468,0,466,2,-1.5177612,428.39734,0.0,0.0,31,False,1.5739563,,,,,,,,54,17,0.026177684,58,10,0,0.013329822,15.637289,0,0,0.9497231,0.417987,0.6151518,0.27165356,0.286056,-166.35957,7.7951655,-53.968872,-10.26862,False,469,96489.45592573291,19.157953,5036.522,13.226168,53,53513.09140976358,29.804987,1795.4409,13.517392,54,61553.173932859776,26.091248,2359.1504,12.77477,1.1925268,0,1,0,1,0,0.7426224,0.29122448,0.4513979,32.778492,2.2898936,2,22,9,12,13.254459,,,884.9357,,6000.0,4.0,0.0,222,,,,12.594307,0.039950553,13,,NOT_AVAILABLE,215.14821002872534,33.18015780029872,132.64109876502553,-4.437694743385916,False,False,0,True,True,False,False,False,True,True,False,1.0679834e-13,5.3345235e-13,0.99952716,5968.964,5955.6353,5981.99,4.1948,4.1852,4.2053,-0.2129,-0.2249,-0.2017,790.7021,776.4399,804.0707,0.051,0.0433,0.0586,0.0434,0.0367,0.0498,0.0233,0.0198,0.0268,MARCS,1.3399705791823529
42085,1636148068921376768,Gaia DR3 598546371788334080,598546371788334080,221269761,2016.0,132.0275909809895,0.01732164,10.570960069647622,0.010122996,1.125221120026389,0.019935144,56.44409,10.838523,-10.53936300182183,0.021043012,-2.5289122771909143,0.016447445,-0.2334021,-0.14643714,-0.16097201,-0.003555783,0.11778003,0.01687996,-0.031852357,0.21565866,-0.17165634,-0.20495515,411,0,411,0,0.39326054,425.187,0.0,0.0,31,False,1.5538815,,,,,,,,47,19,0.030322744,49,12,0,0.037879363,9.106302,0,0,1.0130078,0.34305215,0.50863117,0.24793033,0.26983792,-168.98717,10.878228,-51.772892,-25.42182,False,425,33672.13733380012,6.652893,5061.2773,14.36919,45,18033.558875645664,15.399855,1171.0214,14.6983385,46,22310.820267107294,17.711124,1259.7065,13.876607,1.1981533,0,1,0,0,0,0.82173157,0.3291483,0.49258327,34.495296,3.6100638,2,27,4,16,6.2139497,,,933.4918,,5750.0,4.5,0.0,111,,,,13.599353,0.06231413,23,,NOT_AVAILABLE,216.61086107799903,30.666957466409723,131.5360866598637,-7.016083175541716,False,False,0,True,True,False,False,False,True,True,False,1.03460744e-13,5.167812e-13,0.9998576,5675.165,5665.3096,5688.8276,4.3993,4.3896,4.4108,-0.2095,-0.2195,-0.1955,792.5582,782.3298,803.0984,0.0252,0.0185,0.0339,0.0211,0.0155,0.0284,0.0113,0.0083,0.0152,MARCS,1.4785360461658725
